Customer_ID,Gender,Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service
C02960,Female,0,29,92.07,2670.03,Two Year,Credit Card,Fiber Optic
C02961,,1,72,85.58,6161.76,Two Year,Bank Transfer,Fiber Optic
C02962,Male,0,51,35.51,1811.01,Two Year,Credit Card,Fiber Optic
C02963,Male,0,42,46.8,1965.6,One Year,Electronic Check,Fiber Optic
C02964,Female,0,31,59.32,1838.92,Month-to-month,Electronic Check,Fiber Optic
C02965,Female,0,63,47.99,3023.37,Month-to-month,Credit Card,Fiber Optic
C02966,Female,0,26,42.78,1112.28,Month-to-month,Bank Transfer,Fiber Optic
C02967,Female,0,18,100.54,1809.72,Two Year,Bank Transfer,DSL
C02968,Female,0,57,83.82,4777.74,Month-to-month,Bank Transfer,Fiber Optic
C02969,Female,0,7,76.55,535.85,One Year,Credit Card,Fiber Optic
C02970,Male,1,48,42.6,2044.8,One Year,Bank Transfer,Fiber Optic
C02971,,1,60,111.81,6708.6,Two Year,Bank Transfer,Fiber Optic
C02972,Male,0,33,39.12,1290.96,One Year,Mailed Check,Fiber Optic
C02973,Female,0,3,99.5,298.5,One Year,Bank Transfer,No
C02974,Female,1,4,116.67,466.68,Month-to-month,Electronic Check,DSL
C02975,Male,0,4,92.71,370.84,One Year,Bank Transfer,Fiber Optic
C02976,Male,0,42,119.29,5010.18,Month-to-month,Credit Card,DSL
C02977,Female,1,9,85.11,765.99,Two Year,Credit Card,Fiber Optic
C02978,Male,0,51,41.75,2129.25,Month-to-month,Bank Transfer,Fiber Optic
C02979,Female,0,17,40.38,686.46,Month-to-month,Credit Card,DSL
C02980,,0,17,52.46,891.82,Two Year,Credit Card,Fiber Optic
C02981,Male,0,20,20.71,414.2,Month-to-month,Bank Transfer,Fiber Optic
C02982,Male,0,14,88.17,1234.38,Two Year,Mailed Check,DSL
C02983,Female,0,22,46.87,1031.14,Two Year,Mailed Check,DSL
C02984,female,0,52,101.52,5279.04,Two Year,Mailed Check,
C02985,Female,0,27,55.92,1509.84,Month-to-month,Mailed Check,DSL
C02986,Female,0,43,68.0,2924.0,Month-to-month,Electronic Check,DSL
C02987,Male,0,3,116.57,349.71,Two Year,Bank Transfer,Fiber Optic
C02988,Female,0,8,44.22,353.76,Two Year,Credit Card,Fiber Optic
C02989,Female,0,10,92.13,921.3,Month-to-month,Credit Card,DSL
C02990,,0,29,95.51,2769.79,Month-to-month,Bank Transfer,No
C02991,Male,0,40,42.1,1684.0,Month-to-month,Credit Card,Fiber Optic
C02992,Female,0,65,70.1,4556.5,Two Year,Electronic Check,
C02993,Female,0,21,55.02,1155.42,Month-to-month,Mailed Check,Fiber Optic
C02994,Male,0,24,97.19,2332.56,Month-to-month,,Fiber Optic
C02995,Male,0,60,82.25,4935.0,One Year,Credit Card,Fiber Optic
C02996,Female,0,26,67.6,1757.6,Month-to-month,Electronic Check,DSL
C02997,Male,0,9,97.94,881.46,Two Year,Credit Card,DSL
C02998,Male,0,20,43.52,870.4,Month-to-month,Electronic Check,Fiber Optic
C02999,Male,1,56,95.36,5340.16,Month-to-month,Credit Card,No
C03000,Female,0,36,106.54,3835.44,Month-to-month,Mailed Check,DSL
C03001,Female,0,36,107.86,3882.96,Month-to-month,Bank Transfer,
C03002,Female,0,22,98.37,2164.14,Month-to-month,Mailed Check,DSL
C03003,Male,0,1,60.8,60.8,Month-to-month,Mailed Check,Fiber Optic
C03004,Female,1,69,118.18,8154.42,Month-to-month,Credit Card,DSL
C03005,Female,0,37,57.96,2144.52,Two Year,Mailed Check,Fiber Optic
C03006,Female,0,72,83.86,6037.92,Month-to-month,Bank Transfer,Fiber Optic
C03007,FEMALE,0,13,36.11,469.43,Two Year,Electronic Check,DSL
C03008,Male,0,43,118.04,5075.72,One Year,Electronic Check,No
C03009,Female,0,37,90.4,3344.8,Month-to-month,Credit Card,DSL
C03010,Male,0,25,95.34,2383.5,Month-to-month,Bank Transfer,DSL
C03011,Female,0,21,26.58,558.18,Month-to-month,Bank Transfer,DSL
C03012,Male,0,41,96.34,3949.94,Month-to-month,Electronic Check,Fiber Optic
C03013,Male,0,42,97.47,4093.74,Month-to-month,Electronic Check,DSL
C03014,Male,0,42,87.18,3661.56,Month-to-month,Mailed Check,Fiber Optic
C03015,Female,0,2,49.19,98.38,One Year,Credit Card,Fiber Optic
C03016,Male,0,68,68.97,4689.96,One Year,Electronic Check,Fiber Optic
C03017,Female,0,8,31.04,248.32,Month-to-month,Electronic Check,Fiber Optic
C03018,Male,0,61,67.16,4096.76,Month-to-month,Bank Transfer,Fiber Optic
C03019,Male,0,14,44.38,621.32,One Year,Bank Transfer,Fiber Optic
C03020,Female,1,21,54.91,1153.11,Month-to-month,Bank Transfer,Fiber Optic
C03021,Male,0,24,36.26,870.24,Two Year,Electronic Check,DSL
C03022,Male,1,50,43.01,2150.5,One Year,Credit Card,DSL
C03023,Female,0,45,27.66,1244.7,Two Year,Mailed Check,DSL
C03024,Male,0,64,111.99,7167.36,Month-to-month,Credit Card,Fiber Optic
C03025,Male,0,64,73.04,4674.56,Two Year,Electronic Check,DSL
C03026,Male,0,26,59.67,1551.42,One Year,Mailed Check,Fiber Optic
C03027,Female,0,32,73.5,2352.0,One Year,Credit Card,DSL
C03028,Female,0,57,82.83,4721.31,Month-to-month,Electronic Check,Fiber Optic
C03029,Female,0,53,112.19,5946.07,Month-to-month,Credit Card,DSL
C03030,Female,0,33,37.87,1249.71,Two Year,,Fiber Optic
C03031,Male,0,52,49.56,2577.12,One Year,Bank Transfer,DSL
C03032,Male,0,18,117.58,2116.44,Month-to-month,Credit Card,DSL
C03033,Female,0,35,57.12,1999.2,Month-to-month,Bank Transfer,DSL
C03034,Male,0,12,22.26,-100.0,Month-to-month,Bank Transfer,Fiber Optic
C03035,Male,0,51,34.76,1772.76,One Year,Mailed Check,Fiber Optic
C03036,Male,0,10,22.63,226.3,One Year,Mailed Check,No
C03037,Male,0,52,118.99,6187.48,Month-to-month,Credit Card,Fiber Optic
C03038,Female,1,34,47.89,1628.26,Month-to-month,Electronic Check,No
C03039,Male,0,67,112.35,7527.45,Month-to-month,Mailed Check,Fiber Optic
C03040,Female,1,39,119.59,4664.01,Month-to-month,Mailed Check,No
C03041,Male,1,8,79.98,639.84,Month-to-month,Bank Transfer,No
C03042,Female,0,29,23.32,676.28,Month-to-month,Bank Transfer,DSL
C03043,Male,0,22,28.16,619.52,Month-to-month,Electronic Check,Fiber Optic
C03044,Male,0,70,68.16,4771.2,Two Year,Mailed Check,Fiber Optic
C03045,Female,0,61,60.62,3697.82,One Year,Mailed Check,No
C03046,Female,0,43,80.62,3466.66,Two Year,Electronic Check,DSL
C03047,Male,0,49,63.88,3130.12,Month-to-month,Mailed Check,
C03048,Male,0,29,113.41,3288.89,Two Year,Credit Card,Fiber Optic
C03049,Male,1,-2,73.47,2277.57,One Year,Credit Card,DSL
C03050,Male,0,53,89.37,4736.61,Month-to-month,Electronic Check,DSL
C03051,,0,34,109.65,3728.1,Month-to-month,Bank Transfer,DSL
C03052,Male,0,38,34.69,1318.22,One Year,Electronic Check,DSL
C03053,Male,1,57,42.97,2449.29,Two Year,Credit Card,No
C03054,Male,0,4,30.73,122.92,Month-to-month,Mailed Check,Fiber Optic
C03055,Female,0,2,33.96,67.92,Month-to-month,Mailed Check,Fiber Optic
C03056,Female,0,12,71.26,855.12,One Year,Bank Transfer,Fiber Optic
C03057,Female,0,35,52.12,1824.2,Two Year,Bank Transfer,No
C03058,Male,0,70,62.32,4362.4,One Year,Credit Card,DSL
C03059,Male,0,72,118.25,8514.0,Month-to-month,Bank Transfer,Fiber Optic
C03060,Female,0,21,35.67,749.07,Month-to-month,Electronic Check,Fiber Optic
C03061,Male,0,61,74.08,4518.88,Month-to-month,Credit Card,Fiber Optic
C03062,Male,0,35,29.89,1046.15,Two Year,Mailed Check,DSL
C03063,Female,1,48,51.85,2488.8,One Year,,DSL
C03064,female,0,15,72.75,1091.25,One Year,Mailed Check,DSL
C03065,Female,1,71,114.66,8140.86,Month-to-month,Bank Transfer,Fiber Optic
C03066,Male,0,15,59.12,886.8,Two Year,Credit Card,No
C03067,Male,0,6,26.49,158.94,One Year,Bank Transfer,
C03068,,0,68,58.82,3999.76,Two Year,Electronic Check,DSL
C03069,Male,0,22,34.57,760.54,One Year,Credit Card,Fiber Optic
C03070,Female,0,32,43.0,1376.0,Two Year,Bank Transfer,Fiber Optic
C03071,Female,0,22,81.81,1799.82,Two Year,Mailed Check,Fiber Optic
C03072,Female,0,27,26.74,721.98,Month-to-month,Mailed Check,
C03073,Male,0,15,66.47,997.05,Two Year,Electronic Check,DSL
C03074,Male,0,44,80.95,3561.8,Month-to-month,Electronic Check,Fiber Optic
C03075,Female,0,9,62.19,559.71,One Year,Electronic Check,Fiber Optic
C03076,Female,0,34,21.91,744.94,Two Year,Mailed Check,DSL
C03077,Female,0,15,118.55,1778.25,Month-to-month,Bank Transfer,Fiber Optic
C03078,Male,0,62,56.71,3516.02,One Year,Mailed Check,Fiber Optic
C03079,Male,0,45,97.86,4403.7,One Year,Mailed Check,Fiber Optic
C03080,Female,0,72,52.56,3784.32,One Year,Mailed Check,DSL
C03081,,0,58,67.5,3915.0,Two Year,Bank Transfer,Fiber Optic
C03082,Female,0,19,58.85,1118.15,One Year,Mailed Check,No
C03083,Male,0,16,54.25,868.0,Two Year,Electronic Check,Fiber Optic
C03084,Female,0,8,,177.52,Month-to-month,Electronic Check,Fiber Optic
C03085,Female,0,33,56.0,1848.0,Month-to-month,Electronic Check,Fiber Optic
C03086,Female,0,18,108.95,1961.1,Month-to-month,Electronic Check,DSL
C03087,Male,1,35,89.04,3116.4,One Year,Mailed Check,Fiber Optic
C03088,Male,0,43,34.54,1485.22,Month-to-month,Mailed Check,DSL
C03089,Female,0,50,79.12,3956.0,One Year,Mailed Check,Fiber Optic
C03090,Male,1,3,109.22,327.66,Month-to-month,Electronic Check,Fiber Optic
C03091,M,1,59,90.0,5310.0,One Year,Bank Transfer,DSL
C03092,Female,0,28,34.87,976.36,month to month,Credit Card,DSL
C03093,Male,0,46,,250000.0,One Year,Credit Card,Fiber Optic
C03094,Female,1,64,50.15,3209.6,One Year,Credit Card,DSL
C03095,Male,0,70,65.41,4578.7,Two Year,Bank Transfer,DSL
C03096,Female,1,47,72.61,3412.67,One Year,Mailed Check,Fiber Optic
C03097,Female,0,14,105.05,1470.7,One Year,Credit Card,DSL
C03098,Male,0,7,113.16,792.12,Two Year,Credit Card,Fiber Optic
C03099,Male,0,31,112.97,3502.07,One Year,Mailed Check,DSL
C03100,male,0,51,20.8,1060.8,Month-to-month,Credit Card,DSL
C03101,Male,0,29,-50.0,3253.51,Two Year,Mailed Check,Fiber Optic
C03102,Female,1,15,25.44,381.6,One Year,Credit Card,Fiber Optic
C03103,female,0,25,46.58,1164.5,Month-to-month,Mailed Check,Fiber Optic
C03104,Male,0,61,71.5,4361.5,One Year,Electronic Check,No
C03105,Male,0,41,67.99,2787.59,Two Year,Bank Transfer,DSL
C03106,Male,0,69,80.47,5552.43,Two Year,Credit Card,Fiber Optic
C03107,Female,0,4,67.94,271.76,Two Year,Mailed Check,Fiber Optic
C03108,Male,0,57,113.44,6466.08,Month to month,Electronic Check,Fiber Optic
C03109,Female,0,31,44.05,1365.55,Month-to-month,Mailed Check,DSL
C03110,Female,0,3,47.4,142.2,Month-to-month,Credit Card,DSL
C03111,Female,0,67,112.07,7508.69,Month-to-month,Credit Card,No
C03112,Male,0,50,27.67,1383.5,Two Year,Credit Card,Fiber Optic
C03113,Female,1,17,1500.0,1376.32,Month-to-month,Credit Card,DSL
C03114,Male,0,60,88.17,5290.2,One Year,,DSL
C03115,Male,0,66,70.55,4656.3,One Year,Electronic Check,DSL
C03116,Female,0,24,89.42,2146.08,One Year,Mailed Check,Fiber Optic
C03117,Female,0,32,37.28,1192.96,Month-to-month,Mailed Check,DSL
C03118,Male,0,19,105.26,1999.94,Month-to-month,Credit Card,Fiber Optic
C03119,Male,0,66,34.0,2244.0,Month-to-month,Mailed Check,Fiber Optic
C03120,Male,0,60,60.08,3604.8,Month-to-month,Electronic Check,DSL
C03121,Male,0,66,27.53,1816.98,Two Year,Credit Card,No
C03122,Male,0,15,74.52,1117.8,Two Year,Bank Transfer,DSL
C03123,Male,0,35,86.97,3043.95,Month-to-month,Electronic Check,Fiber Optic
C03124,Male,0,69,,7874.28,Two Year,Credit Card,DSL
C03125,Female,0,27,93.93,2536.11,Month-to-month,Mailed Check,Fiber Optic
C03126,Female,0,7,74.11,518.77,One Year,Electronic Check,Fiber Optic
C03127,Female,0,6,113.26,679.56,Month-to-month,Credit Card,DSL
C03128,Male,1,33,,2238.72,One Year,Mailed Check,Fiber Optic
C03129,Female,1,58,76.12,4414.96,Month-to-month,Mailed Check,No
C03130,Female,0,49,79.61,3900.89,Month-to-month,Credit Card,Fiber Optic
C03131,Female,0,17,61.0,1037.0,Month-to-month,Electronic Check,Fiber Optic
C03132,Female,0,42,103.85,4361.7,Month-to-month,Credit Card,DSL
C03133,Female,1,72,38.52,2773.44,One Year,,DSL
C03134,Female,0,40,75.48,3019.2,Month-to-month,Credit Card,DSL
C03135,Male,0,46,92.22,4242.12,One Year,Credit Card,Fiber Optic
C03136,Female,0,71,,7838.4,One Year,Credit Card,DSL
C03137,Female,0,70,108.39,7587.3,One Year,Mailed Check,Fiber Optic
C03138,Female,1,68,70.87,4819.16,one year,Credit Card,Fiber Optic
C03139,Female,0,1,84.32,84.32,Month-to-month,Electronic Check,DSL
C03140,Male,0,52,59.42,3089.84,One Year,Bank Transfer,Fiber Optic
C03141,Male,0,35,66.82,2338.7,Two Year,Credit Card,No
C03142,Female,0,69,110.63,7633.47,One Year,Electronic Check,DSL
C03143,Female,0,5,113.07,565.35,One Year,Bank Transfer,No
C03144,Female,0,17,109.54,1862.18,One Year,Electronic Check,Fiber Optic
C03145,Male,1,53,33.84,1793.52,Month-to-month,Mailed Check,No
C03146,Male,0,52,105.01,5460.52,One Year,Mailed Check,Fiber Optic
C03147,Female,0,14,114.84,1607.76,Two Year,Bank Transfer,Fiber Optic
C03148,Female,1,29,56.12,1627.48,Month-to-month,Bank Transfer,Fiber Optic
C03149,Female,0,8,71.86,574.88,Two Year,Bank Transfer,DSL
C03150,Male,0,1,97.91,97.91,Month-to-month,Mailed Check,Fiber Optic
C03151,Female,0,29,76.21,2210.09,Month-to-month,Mailed Check,DSL
C03152,Male,0,36,119.35,4296.6,Two Year,Electronic Check,Fiber Optic
C03153,Female,0,51,65.57,3344.07,Two Year,Mailed Check,Fiber Optic
C03154,Male,1,37,91.39,3381.43,Two Year,Bank Transfer,DSL
C03155,Male,0,69,99.26,6848.94,Two Year,Credit Card,Fiber Optic
C03156,Female,0,53,69.41,3678.73,Month-to-month,Credit Card,DSL
C03157,Female,0,52,105.7,5496.4,One Year,Bank Transfer,DSL
C03158,MALE,0,12,74.62,895.44,Month-to-month,Mailed Check,No
C03159,Female,0,52,61.17,3180.84,Month-to-month,Bank Transfer,
C03160,Male,0,1,30.78,30.78,Month-to-month,Mailed Check,No
C03161,Male,1,7,,-500.0,One Year,Credit Card,DSL
C03162,Male,0,17,93.39,1587.63,Month-to-month,Electronic Check,No
C03163,Male,0,43,112.13,4821.59,Two Year,Mailed Check,Fiber Optic
C03164,Female,0,71,45.17,3207.07,One Year,Electronic Check,DSL
C03165,,0,17,55.52,943.84,Month-to-month,Credit Card,DSL
C03166,Male,0,59,35.4,2088.6,One Year,Electronic Check,Fiber Optic
C03167,Female,0,3,89.07,267.21,Month-to-month,Electronic Check,DSL
C03168,Male,0,29,116.02,3364.58,Month-to-month,Bank Transfer,DSL
C03169,Female,0,22,84.1,1850.2,Two Year,,DSL
C03170,Male,0,38,81.71,3104.98,Month-to-month,Credit Card,Fiber Optic
C03171,Female,0,54,75.35,4068.9,Two Year,Mailed Check,DSL
C03172,Male,0,50,28.85,1442.5,One Year,Electronic Check,Fiber Optic
C03173,Male,0,69,,6413.55,One Year,Mailed Check,DSL
C03174,Male,0,30,80.2,2406.0,One Year,Bank Transfer,Fiber Optic
C03175,Male,0,23,86.15,1981.45,Month-to-month,Credit Card,Fiber Optic
C03176,Male,0,47,109.88,5164.36,Month-to-month,Credit Card,Fiber Optic
C03177,Female,0,21,98.4,2066.4,Month-to-month,Mailed Check,DSL
C03178,Female,0,20,98.09,1961.8,Month-to-month,Credit Card,No
C03179,Female,0,23,112.72,2592.56,Month-to-month,Bank Transfer,Fiber Optic
C03180,Female,0,68,118.99,8091.32,2 Year,Mailed Check,Fiber Optic
C03181,Male,0,21,78.13,1640.73,Month-to-month,Credit Card,Fiber Optic
C03182,Male,0,21,30.89,648.69,One Year,Bank Transfer,DSL
C03183,Male,0,1,65.91,65.91,Month-to-month,Bank Transfer,DSL
C03184,Male,1,15,98.76,1481.4,Month-to-month,Electronic Check,Fiber Optic
C03185,Female,0,17,22.77,387.09,Month-to-month,Credit Card,DSL
C03186,Female,0,51,25.69,1310.19,One Year,Mailed Check,Fiber Optic
C03187,Male,0,63,26.72,1683.36,Month-to-month,electronic check,Fiber Optic
C03188,Male,1,14,99999.0,1303.4,Month-to-month,Mailed Check,Fiber Optic
C03189,Female,0,59,70.12,4137.08,One Year,Electronic Check,DSL
C03190,Female,0,50,56.89,2844.5,One Year,Bank Transfer,No
C03191,Male,1,34,,1039.04,Month-to-month,Electronic Check,DSL
C03192,Female,0,6,93.22,559.32,One Year,Electronic Check,Fiber Optic
C03193,Female,0,49,52.1,2552.9,One Year,Electronic Check,DSL
C03194,Male,0,6,46.53,279.18,One Year,Credit Card,Fiber Optic
C03195,Male,0,69,85.23,5880.87,Month-to-month,Electronic Check,DSL
C03196,Female,0,7,75.9,531.3,Month-to-month,Bank Transfer,DSL
C03197,Female,0,51,56.24,2868.24,Month-to-month,Mailed Check,No
C03198,Female,0,1,84.15,84.15,Two Year,Credit Card,Fiber Optic
C03199,Male,0,13,47.12,612.56,Month-to-month,Bank Transfer,DSL
C03200,Male,0,43,99.48,4277.64,Two Year,Credit Card,DSL
C03201,Female,0,27,42.93,1159.11,Month-to-month,Mailed Check,Fiber Optic
C03202,,0,71,35.88,2547.48,Month-to-month,Mailed Check,DSL
C03203,Male,1,3,98.24,294.72,Month-to-month,Mailed Check,No
C03204,Female,0,58,90.79,5265.82,Month-to-month,Credit Card,No
C03205,Female,0,17,38.26,650.42,Two Year,Credit Card,DSL
C03206,Female,0,45,31.62,1422.9,Two Year,Mailed Check,Fiber Optic
C03207,Female,0,58,103.84,6022.72,One Year,Mailed Check,DSL
C03208,Female,0,56,97.66,5468.96,One Year,Bank Transfer,DSL
C03209,Male,0,54,52.73,2847.42,One Year,Mailed Check,Fiber Optic
C03210,,0,29,85.82,2488.78,two year,Electronic Check,Fiber Optic
C03211,Male,0,54,32.42,1750.68,Month-to-month,Credit Card,Fiber Optic
C03212,Female,0,27,70.7,1908.9,1 Year,Bank Transfer,Fiber Optic
C03213,Male,0,45,,984.15,One Year,Credit Card,DSL
C03214,Female,0,31,59.16,1833.96,Two Year,Mailed Check,Fiber Optic
C03215,Male,0,36,27.48,989.28,Two Year,Electronic Check,Fiber Optic
C03216,Male,0,61,67.51,4118.11,Two Year,Mailed Check,Fiber Optic
C03217,Male,0,37,62.17,2300.29,One Year,Credit Card,DSL
C03218,Male,0,67,64.44,4317.48,Month-to-month,Bank Transfer,Fiber Optic
C03219,Female,0,36,24.53,883.08,Month-to-month,Credit Card,Fiber Optic
C03220,Female,0,5,56.16,280.8,One Year,Bank Transfer,Fiber Optic
C03221,Female,1,46,95.65,4399.9,One Year,Electronic Check,DSL
C03222,Male,0,52,56.89,2958.28,Month-to-month,Mailed Check,Fiber Optic
C03223,Male,0,49,91.52,4484.48,Month-to-month,Mailed Check,DSL
C03224,,1,6,56.95,341.7,Month-to-month,Electronic Check,Fiber Optic
C03225,Male,0,10,62.32,623.2,Two Year,Credit Card,Fiber Optic
C03226,,0,23,76.39,1756.97,Month-to-month,Electronic Check,Fiber Optic
C03227,Male,0,17,115.07,1956.19,One Year,Mailed Check,Fiber Optic
C03228,Male,0,44,30.89,1359.16,Month-to-month,Bank Transfer,Fiber Optic
C03229,Male,0,41,23.29,954.89,Month-to-month,Mailed Check,Fiber Optic
C03230,Male,0,15,80.8,1212.0,Two Year,Credit Card,Fiber Optic
C03231,Female,0,44,114.91,5056.04,Month-to-month,Bank Transfer,DSL
C03232,Female,0,58,118.97,6900.26,Month-to-month,Credit Card,Fiber Optic
C03233,Male,0,50,68.42,3421.0,Month-to-month,Mailed Check,DSL
C03234,Male,0,52,66.81,3474.12,Month-to-month,Mailed Check,DSL
C03235,Male,0,70,84.5,5915.0,One Year,Bank Transfer,DSL
C03236,Male,0,68,75.56,5138.08,Month-to-month,,Fiber Optic
C03237,Male,0,63,83.41,5254.83,One Year,Bank Transfer,DSL
C03238,Female,0,58,-50.0,6229.2,Month-to-month,Bank Transfer,Fiber Optic
C03239,Female,0,23,94.63,2176.49,Two Year,Credit Card,Fiber Optic
C03240,Female,0,44,69.69,3066.36,Two Year,Bank Transfer,Fiber Optic
C03241,Male,0,44,66.19,2912.36,Two Year,Electronic Check,No
C03242,Male,0,52,83.96,4365.92,Two Year,Bank Transfer,Fiber Optic
C03243,Female,0,67,65.57,4393.19,Month-to-month,Mailed Check,No
C03244,Female,0,28,65.78,1841.84,Month-to-month,Credit Card,Fiber Optic
C03245,Female,0,67,21.63,1449.21,One Year,Mailed Check,No
C03246,Male,0,18,37.41,673.38,Month-to-month,Electronic Check,No
C03247,Female,0,27,68.85,1858.95,Month-to-month,Electronic Check,No
C03248,Male,0,51,102.27,5215.77,Month-to-month,Bank Transfer,DSL
C03249,Female,1,60,47.87,2872.2,Month-to-month,Mailed Check,DSL
C03250,F,0,49,72.26,3540.74,One Year,Bank Transfer,No
C03251,Female,1,15,54.5,817.5,Month-to-month,Bank Transfer,Fiber Optic
C03252,Male,1,68,30.48,2072.64,Month-to-month,Mailed Check,Fiber Optic
C03253,Female,0,15,115.83,1737.45,One Year,Electronic Check,DSL
C03254,Male,0,51,105.47,5378.97,Month-to-month,Electronic Check,Fiber Optic
C03255,Male,0,48,27.85,1336.8,Two Year,Electronic Check,DSL
C03256,Male,1,72,91.98,6622.56,Month-to-month,Credit Card,Fiber Optic
C03257,Female,0,1,54.76,54.76,One Year,Credit Card,DSL
C03258,Male,1,7,99999.0,836.36,Month-to-month,Bank Transfer,Fiber Optic
C03259,Male,0,53,50.24,2662.72,Month-to-month,Credit Card,Fiber Optic
C03260,Female,0,31,43.87,1359.97,Month-to-month,Credit Card,Fiber Optic
C03261,Male,0,18,76.79,1382.22,Month-to-month,Mailed Check,DSL
C03262,Female,0,12,103.51,1242.12,Two Year,Bank Transfer,Fiber Optic
C03263,Male,0,48,39.25,1884.0,One Year,,DSL
C03264,Male,0,30,90.94,2728.2,Month-to-month,Mailed Check,DSL
C03265,Female,0,7,26.14,182.98,Month-to-month,Electronic Check,DSL
C03266,Male,0,3,111.89,335.67,Month to month,Mailed Check,Fiber Optic
C03267,Male,0,63,28.11,1770.93,Month-to-month,Electronic Check,Fiber Optic
C03268,Female,0,6,111.42,668.52,Month-to-month,Bank Transfer,DSL
C03269,Female,0,15,69.08,1036.2,Two Year,Bank Transfer,Fiber Optic
C03270,Female,0,71,64.81,4601.51,Month-to-month,Credit Card,DSL
C03271,Male,0,43,117.33,5045.19,One Year,Credit Card,No
C03272,Male,0,18,119.04,2142.72,One Year,Mailed Check,Fiber Optic
C03273,Female,0,22,85.02,1870.44,Two Year,Credit Card,DSL
C03274,Female,0,61,32.71,1995.31,Month-to-month,Bank Transfer,No
C03275,Female,0,61,70.62,4307.82,One Year,Bank Transfer,DSL
C03276,Female,0,53,72.92,3864.76,Two Year,Electronic Check,DSL
C03277,Female,0,26,71.44,1857.44,Month-to-month,,DSL
C03278,Male,0,40,76.95,3078.0,Month-to-month,Electronic Check,Fiber Optic
C03279,Male,0,8,21.87,174.96,Two Year,Bank Transfer,DSL
C03280,Female,0,21,91.12,1913.52,One Year,Credit Card,No
C03281,Male,0,43,91.24,3923.32,Month-to-month,Electronic Check,DSL
C03282,Male,1,21,31.55,662.55,One Year,Bank Transfer,Fiber Optic
C03283,Female,1,3,77.02,231.06,Month-to-month,Electronic Check,Fiber Optic
C03284,Female,0,31,76.84,2382.04,Month-to-month,Credit Card,Fiber Optic
C03285,Male,0,27,88.25,2382.75,Month-to-month,Electronic Check,Fiber Optic
C03286,Male,1,27,28.54,770.58,Month-to-month,Electronic Check,DSL
C03287,Male,0,57,82.65,4711.05,One Year,Bank Transfer,DSL
C03288,Female,0,33,48.08,1586.64,One Year,Credit Card,DSL
C03289,Female,0,44,70.7,3110.8,Two Year,Mailed Check,Fiber Optic
C03290,Male,0,43,97.33,4185.19,Month-to-month,Mailed Check,DSL
C03291,Male,1,31,90.56,2807.36,Two Year,electronic check,Fiber Optic
C03292,Female,0,65,31.89,2072.85,Month-to-month,Bank Transfer,Fiber Optic
